review_id,enrollment_id,rating,review_text,review_date
3247,7061,3,Lumayan membantu untuk basic knowledge.,2026-07-15
3248,7063,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-26
3249,7068,4,"Kursus bagus, cocok untuk pemula.",2026-06-02
3250,7070,2,"Kurang studi kasus, terlalu teori.",2026-02-12
3251,7071,4,"Sangat puas, worth it banget!",2026-06-17
3252,7073,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-05
3253,7074,4,"Kursus bagus, cocok untuk pemula.",2026-08-01
3254,7076,4,"Kursus bagus, cocok untuk pemula.",2026-08-30
3255,7079,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-14
3256,7080,2,"Kurang studi kasus, terlalu teori.",2026-05-14
3257,7086,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-09
3258,7089,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-06
3259,7090,4,"Instrukturnya kompeten, penjelasan step by step.",2026-10-01
3260,7091,5,"Kursus bagus, cocok untuk pemula.",2024-07-29
3261,7096,2,"Materinya terlalu cepat, sulit diikuti.",2026-04-18
3262,7098,4,"Instrukturnya kompeten, penjelasan step by step.",2025-11-03
3263,7101,4,"Kursus bagus, cocok untuk pemula.",2024-07-16
3264,7105,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-04
3265,7106,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-01
3266,7108,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-31
3267,7109,3,"Standar saja, sesuai ekspektasi.",2026-06-30
3268,7110,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-25
3269,7114,3,"Standar saja, sesuai ekspektasi.",2025-08-02
3270,7116,4,"Sangat puas, worth it banget!",2025-04-23
3271,7117,4,"Sangat puas, worth it banget!",2025-06-10
3272,7119,5,"Sangat puas, worth it banget!",2026-06-12
3273,7120,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-04
3274,7121,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-11-20
3275,7122,5,"Kursus bagus, cocok untuk pemula.",2025-09-02
3276,7123,5,"Kursus bagus, cocok untuk pemula.",2026-08-10
3277,7125,4,"Instrukturnya kompeten, penjelasan step by step.",2026-06-11
3278,7126,5,"Kursus bagus, cocok untuk pemula.",2026-03-09
3279,7127,4,"Sangat puas, worth it banget!",2025-01-30
3280,7130,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-23
3281,7132,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-23
3282,7136,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-28
3283,7145,3,"Cukup baik, tapi bisa lebih baik lagi.",2024-11-29
3284,7146,3,Lumayan membantu untuk basic knowledge.,2026-07-12
3285,7147,5,"Kursus bagus, cocok untuk pemula.",2025-07-01
3286,7150,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-22
3287,7151,3,Lumayan membantu untuk basic knowledge.,2026-06-06
3288,7153,4,"Kursus bagus, cocok untuk pemula.",2026-06-19
3289,7155,5,"Sangat puas, worth it banget!",2026-08-03
3290,7156,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-10
3291,7158,4,"Kursus bagus, cocok untuk pemula.",2025-12-02
3292,7162,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-03
3293,7163,5,"Kursus bagus, cocok untuk pemula.",2025-12-11
3294,7166,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-18
3295,7167,4,"Kursus bagus, cocok untuk pemula.",2025-06-17
3296,7168,5,"Sangat puas, worth it banget!",2024-02-02
3297,7169,4,"Sangat puas, worth it banget!",2025-10-14
3298,7171,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-18
3299,7172,3,"Standar saja, sesuai ekspektasi.",2025-12-25
3300,7176,4,"Kursus bagus, cocok untuk pemula.",2026-05-06
3301,7177,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-15
3302,7181,5,"Kursus bagus, cocok untuk pemula.",2026-03-31
3303,7182,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-01
3304,7184,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-08
3305,7187,4,"Sangat puas, worth it banget!",2024-11-10
3306,7188,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-07-28
3307,7190,4,"Kursus bagus, cocok untuk pemula.",2025-09-09
3308,7195,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-12
3309,7199,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-09
3310,7201,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-06-14
3311,7202,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-01-08
3312,7203,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-08
3313,7207,3,"Standar saja, sesuai ekspektasi.",2025-07-21
3314,7209,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-02-13
3315,7211,5,"Kursus bagus, cocok untuk pemula.",2025-09-26
3316,7212,4,"Kursus bagus, cocok untuk pemula.",2026-05-09
3317,7214,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-04-08
3318,7215,2,Audio dan video kurang jelas di beberapa modul.,2025-02-18
3319,7216,4,"Sangat puas, worth it banget!",2026-09-28
3320,7218,4,"Sangat puas, worth it banget!",2026-07-16
3321,7220,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-10
3322,7222,3,"Standar saja, sesuai ekspektasi.",2026-06-07
3323,7223,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-06
3324,7224,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-23
3325,7227,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-26
3326,7228,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-25
3327,7230,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-02-18
3328,7233,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-13
3329,7234,3,"Standar saja, sesuai ekspektasi.",2025-06-10
3330,7236,5,"Kursus bagus, cocok untuk pemula.",2026-08-27
3331,7239,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-21
3332,7240,5,"Sangat puas, worth it banget!",2025-11-19
3333,7245,4,"Kursus bagus, cocok untuk pemula.",2026-08-13
3334,7246,2,Audio dan video kurang jelas di beberapa modul.,2025-11-05
3335,7247,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-28
3336,7250,4,"Kursus bagus, cocok untuk pemula.",2026-04-24
3337,7253,5,"Sangat puas, worth it banget!",2026-08-09
3338,7256,1,"Kurang studi kasus, terlalu teori.",2026-09-10
3339,7258,5,"Sangat puas, worth it banget!",2026-01-04
3340,7259,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-29
3341,7260,4,"Instrukturnya kompeten, penjelasan step by step.",2024-06-30
3342,7263,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-10-06
3343,7266,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-07
3344,7269,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-27
3345,7271,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-02
3346,7278,3,"Standar saja, sesuai ekspektasi.",2025-08-23
3347,7280,5,"Instrukturnya kompeten, penjelasan step by step.",2025-11-19
3348,7281,5,"Kursus bagus, cocok untuk pemula.",2026-09-27
3349,7284,4,"Kursus bagus, cocok untuk pemula.",2025-09-11
3350,7285,3,"Standar saja, sesuai ekspektasi.",2025-09-22
3351,7286,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-25
3352,7289,5,"Sangat puas, worth it banget!",2026-01-02
3353,7292,5,"Instrukturnya kompeten, penjelasan step by step.",2025-03-18
3354,7293,3,Lumayan membantu untuk basic knowledge.,2025-07-24
3355,7294,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-20
3356,7295,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-27
3357,7297,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-02
3358,7301,4,"Instrukturnya kompeten, penjelasan step by step.",2026-06-16
3359,7302,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-09-17
3360,7303,4,"Sangat puas, worth it banget!",2025-10-08
3361,7306,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-04
3362,7307,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-17
3363,7309,4,"Sangat puas, worth it banget!",2026-08-12
3364,7310,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-16
3365,7314,4,"Instrukturnya kompeten, penjelasan step by step.",2025-12-17
3366,7316,1,Modul terlalu panjang dan membosankan.,2025-10-10
3367,7318,4,"Sangat puas, worth it banget!",2026-07-22
3368,7320,4,"Instrukturnya kompeten, penjelasan step by step.",2026-04-06
3369,7321,4,"Sangat puas, worth it banget!",2025-08-28
3370,7326,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-15
3371,7327,2,"Kurang studi kasus, terlalu teori.",2025-02-28
3372,7329,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-14
3373,7332,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-10-09
3374,7333,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-22
3375,7334,5,"Kursus bagus, cocok untuk pemula.",2025-10-05
3376,7337,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-06-26
3377,7338,2,Kontennya sudah agak outdated.,2026-03-12
3378,7341,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-27
3379,7347,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-21
3380,7349,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-08
3381,7350,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-05-18
3382,7358,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-13
3383,7360,3,"Standar saja, sesuai ekspektasi.",2026-09-30
3384,7361,4,"Sangat puas, worth it banget!",2025-09-01
3385,7363,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-09-17
3386,7364,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-14
3387,7369,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-10-01
3388,7374,4,"Instrukturnya kompeten, penjelasan step by step.",2026-02-25
3389,7375,5,"Instrukturnya kompeten, penjelasan step by step.",2025-08-30
3390,7376,3,Lumayan membantu untuk basic knowledge.,2025-02-02
3391,7383,5,"Kursus bagus, cocok untuk pemula.",2026-06-28
3392,7387,4,"Instrukturnya kompeten, penjelasan step by step.",2025-02-24
3393,7391,3,"Standar saja, sesuai ekspektasi.",2026-05-08
3394,7395,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-08-31
3395,7398,5,"Instrukturnya kompeten, penjelasan step by step.",2025-11-02
3396,7402,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-12-21
3397,7406,5,"Kursus bagus, cocok untuk pemula.",2026-08-29
3398,7407,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-14
3399,7410,4,"Kursus bagus, cocok untuk pemula.",2026-07-19
3400,7411,3,"Standar saja, sesuai ekspektasi.",2026-06-03
3401,7417,4,"Kursus bagus, cocok untuk pemula.",2026-09-25
3402,7418,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-06
3403,7422,3,"Standar saja, sesuai ekspektasi.",2026-06-27
3404,7423,4,"Kursus bagus, cocok untuk pemula.",2026-06-23
3405,7426,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-04-14
3406,7427,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-16
3407,7430,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-08-04
3408,7432,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-07
3409,7433,2,"Materinya terlalu cepat, sulit diikuti.",2026-08-08
3410,7436,5,"Kursus bagus, cocok untuk pemula.",2025-01-11
3411,7438,4,"Sangat puas, worth it banget!",2026-02-21
3412,7439,4,"Sangat puas, worth it banget!",2026-04-30
3413,7440,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-20
3414,7449,4,"Sangat puas, worth it banget!",2025-11-25
3415,7453,5,"Sangat puas, worth it banget!",2026-05-12
3416,7455,5,"Sangat puas, worth it banget!",2026-03-09
3417,7456,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-07-15
3418,7459,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-05-31
3419,7465,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-05
3420,7466,2,Kontennya sudah agak outdated.,2026-02-18
3421,7470,5,"Sangat puas, worth it banget!",2026-09-22
3422,7473,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-12
3423,7475,5,"Sangat puas, worth it banget!",2026-05-16
3424,7478,3,"Standar saja, sesuai ekspektasi.",2026-05-12
3425,7479,4,"Kursus bagus, cocok untuk pemula.",2025-07-23
3426,7480,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-12
3427,7482,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-15
3428,7484,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-25
3429,7487,5,"Sangat puas, worth it banget!",2026-08-06
3430,7488,5,"Sangat puas, worth it banget!",2025-10-25
3431,7490,4,"Sangat puas, worth it banget!",2026-09-25
3432,7495,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-30
3433,7496,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-01
3434,7499,5,"Kursus bagus, cocok untuk pemula.",2025-08-23
3435,7501,3,"Standar saja, sesuai ekspektasi.",2024-12-08
3436,7502,3,"Standar saja, sesuai ekspektasi.",2026-07-04
3437,7503,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-23
3438,7508,5,"Sangat puas, worth it banget!",2026-01-09
3439,7510,5,"Sangat puas, worth it banget!",2023-12-31
3440,7511,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-04
3441,7512,2,Kontennya sudah agak outdated.,2025-10-19
3442,7514,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-19
3443,7516,5,"Kursus bagus, cocok untuk pemula.",2026-02-05
3444,7517,1,"Kurang studi kasus, terlalu teori.",2026-08-22
3445,7522,1,Kontennya sudah agak outdated.,2026-01-17
3446,7525,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-05
3447,7535,3,Lumayan membantu untuk basic knowledge.,2026-07-18
3448,7536,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-11
3449,7543,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-10-15
3450,7544,1,Audio dan video kurang jelas di beberapa modul.,2025-11-07
3451,7545,4,"Sangat puas, worth it banget!",2026-08-02
3452,7546,2,"Materinya terlalu cepat, sulit diikuti.",2026-09-06
3453,7548,2,Modul terlalu panjang dan membosankan.,2026-07-30
3454,7549,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-30
3455,7551,4,"Instrukturnya kompeten, penjelasan step by step.",2025-12-01
3456,7552,4,"Sangat puas, worth it banget!",2025-08-07
3457,7553,5,"Sangat puas, worth it banget!",2026-08-16
3458,7554,4,"Kursus bagus, cocok untuk pemula.",2025-01-29
3459,7555,4,"Instrukturnya kompeten, penjelasan step by step.",2025-10-10
3460,7556,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-04
3461,7557,2,Kontennya sudah agak outdated.,2026-08-10
3462,7559,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-31
3463,7562,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-30
3464,7567,3,"Standar saja, sesuai ekspektasi.",2026-07-02
3465,7568,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-01
3466,7570,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-15
3467,7571,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-28
3468,7574,5,"Sangat puas, worth it banget!",2025-08-09
3469,7578,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-17
3470,7580,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-17
3471,7583,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-30
3472,7584,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-02-21
3473,7585,3,"Standar saja, sesuai ekspektasi.",2026-05-20
3474,7586,3,Lumayan membantu untuk basic knowledge.,2026-04-29
3475,7587,1,Kontennya sudah agak outdated.,2026-06-16
3476,7591,3,Lumayan membantu untuk basic knowledge.,2026-06-17
3477,7593,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-16
3478,7597,3,Lumayan membantu untuk basic knowledge.,2025-08-04
3479,7598,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-17
3480,7599,5,"Sangat puas, worth it banget!",2025-01-10
3481,7603,5,"Kursus bagus, cocok untuk pemula.",2026-06-09
3482,7605,1,"Kurang studi kasus, terlalu teori.",2025-06-03
3483,7607,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-02
3484,7609,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-01
3485,7612,5,"Instrukturnya kompeten, penjelasan step by step.",2024-06-19
3486,7614,4,"Sangat puas, worth it banget!",2025-11-15
3487,7615,3,"Standar saja, sesuai ekspektasi.",2026-06-05
3488,7617,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-18
3489,7618,2,Audio dan video kurang jelas di beberapa modul.,2026-05-14
3490,7621,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-27
3491,7624,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-07
3492,7625,4,"Kursus bagus, cocok untuk pemula.",2026-03-30
3493,7631,5,"Sangat puas, worth it banget!",2025-12-18
3494,7632,4,"Kursus bagus, cocok untuk pemula.",2026-05-24
3495,7634,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-06-12
3496,7637,4,"Sangat puas, worth it banget!",2025-09-07
3497,7640,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-26
3498,7644,4,"Kursus bagus, cocok untuk pemula.",2026-06-20
3499,7649,5,"Sangat puas, worth it banget!",2026-03-28
3500,7650,5,"Kursus bagus, cocok untuk pemula.",2026-07-11
3501,7651,3,Lumayan membantu untuk basic knowledge.,2026-08-10
3502,7652,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-25
3503,7661,3,"Standar saja, sesuai ekspektasi.",2026-08-15
3504,7664,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-09
3505,7665,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-30
3506,7667,4,"Sangat puas, worth it banget!",2026-04-10
3507,7669,3,Lumayan membantu untuk basic knowledge.,2026-08-16
3508,7670,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-23
3509,7676,5,"Kursus bagus, cocok untuk pemula.",2026-08-14
3510,7679,4,"Kursus bagus, cocok untuk pemula.",2026-06-01
3511,7680,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-02
3512,7684,3,Lumayan membantu untuk basic knowledge.,2025-12-15
3513,7688,5,"Sangat puas, worth it banget!",2026-06-20
3514,7690,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-04
3515,7691,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-30
3516,7693,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-07
3517,7696,3,Lumayan membantu untuk basic knowledge.,2026-06-27
3518,7698,2,"Kurang studi kasus, terlalu teori.",2025-07-21
3519,7699,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-16
3520,7700,3,Lumayan membantu untuk basic knowledge.,2026-01-10
3521,7701,1,Kontennya sudah agak outdated.,2026-07-08
3522,7704,5,"Kursus bagus, cocok untuk pemula.",2026-05-24
3523,7705,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-06
3524,7713,2,"Materinya terlalu cepat, sulit diikuti.",2025-08-18
3525,7714,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-04-09
3526,7717,4,"Instrukturnya kompeten, penjelasan step by step.",2025-12-01
3527,7720,4,"Sangat puas, worth it banget!",2025-12-17
3528,7721,5,"Sangat puas, worth it banget!",2026-08-09
3529,7722,4,"Sangat puas, worth it banget!",2025-11-01
3530,7724,3,Lumayan membantu untuk basic knowledge.,2025-05-13
3531,7725,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-20
3532,7727,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-18
3533,7728,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-16
3534,7729,4,"Sangat puas, worth it banget!",2026-02-07
3535,7730,2,Audio dan video kurang jelas di beberapa modul.,2026-01-06
3536,7731,5,"Sangat puas, worth it banget!",2025-06-30
3537,7733,4,"Kursus bagus, cocok untuk pemula.",2026-03-17
